t	PC(E)	PL(E)	PC(T)	PL(T)	Vel
217,038	1,150	0,000	1,090E+0	7,200E-5	0,000E+0
218,038	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
219,038	1,080	0,000	1,150E+0	1,150E+0	0,000E+0
220,040	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
221,039	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
222,040	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
223,039	1,110	0,000	1,130E+0	7,200E-5	0,000E+0
224,039	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
225,040	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
226,039	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
227,041	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
228,041	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
229,043	1,190	0,000	1,100E+0	7,200E-5	0,000E+0
230,042	1,190	0,000	1,190E+0	1,190E+0	0,000E+0
231,042	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
232,043	1,060	0,000	1,060E+0	1,060E+0	0,000E+0
233,042	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
234,043	1,020	0,000	1,020E+0	1,020E+0	0,000E+0
235,042	1,160	0,000	1,086E+0	1,086E+0	0,000E+0
236,043	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
237,042	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
238,042	1,170	0,000	1,180E+0	1,180E+0	0,000E+0
239,043	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
240,043	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
241,044	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
242,043	1,010	0,000	1,110E+0	1,110E+0	0,000E+0
243,045	1,070	0,000	1,010E+0	1,010E+0	0,000E+0
244,045	1,130	0,000	1,070E+0	1,070E+0	0,000E+0
245,045	1,150	0,000	1,130E+0	1,130E+0	0,000E+0
246,046	1,080	0,000	1,150E+0	7,200E-5	0,000E+0
247,045	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
248,047	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
249,047	1,060	0,000	1,080E+0	1,080E+0	0,000E+0
250,049	1,060	0,000	1,060E+0	1,060E+0	0,000E+0
251,049	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
252,048	0,970	0,000	1,073E+0	1,073E+0	0,000E+0
253,050	0,970	0,000	9,700E-1	9,700E-1	0,000E+0
254,050	1,020	0,000	1,020E+0	1,020E+0	0,000E+0
255,052	1,190	0,000	1,190E+0	1,190E+0	0,000E+0
256,051	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
257,051	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
258,053	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
259,052	1,340	0,000	1,070E+0	1,070E+0	0,000E+0
260,053	0,970	0,000	1,340E+0	1,340E+0	0,000E+0
261,052	1,000	0,000	9,700E-1	9,700E-1	0,000E+0
262,053	1,070	0,000	1,000E+0	1,000E+0	0,000E+0
263,052	1,080	0,000	1,070E+0	7,200E-5	0,000E+0
264,052	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
265,053	1,070	0,000	1,080E+0	1,080E+0	0,000E+0
266,052	1,110	0,000	1,070E+0	1,070E+0	0,000E+0
267,053	1,040	0,000	1,110E+0	1,110E+0	0,000E+0
268,053	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
269,054	1,070	0,000	1,070E+0	7,200E-5	0,000E+0
270,053	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
271,053	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
272,054	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
273,053	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
274,054	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
275,053	1,140	0,000	1,137E+0	1,137E+0	0,000E+0
276,055	0,910	0,000	1,140E+0	1,140E+0	0,000E+0
277,055	0,910	0,000	9,100E-1	9,100E-1	0,000E+0
278,055	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
279,056	1,070	0,000	1,100E+0	1,100E+0	0,000E+0
280,055	1,110	0,000	1,070E+0	7,200E-5	0,000E+0
281,056	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
282,055	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
283,056	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
284,056	1,180	0,000	1,090E+0	1,090E+0	0,000E+0
285,055	1,090	0,000	1,180E+0	1,180E+0	0,000E+0
286,056	1,110	0,000	1,090E+0	7,200E-5	0,000E+0
