t	TP1 [ºC]	TP2 [ºC]	TP3 [ºC]	TP5 [ºC]	TP6 [ºC]	TP7 [ºC]	TP8 [ºC]	TP10 [ºC]	TP11 [ºC]	TP12 [ºC]	TP13 [ºC]	TP15 [ºC]
95,301	62,246	0,000	5,999E+1	6,092E+1	6,064E+1	5,589E+1	6,701E+1	6,795E+1	5,734E+1	6,266E+1	6,385E+1	5,127E+1
97,470	62,266	0,000	5,997E+1	6,094E+1	6,074E+1	5,598E+1	6,696E+1	6,791E+1	5,736E+1	6,268E+1	6,381E+1	5,141E+1
97,470	62,266	0,000	5,997E+1	6,094E+1	6,074E+1	5,598E+1	6,696E+1	6,791E+1	5,736E+1	6,268E+1	6,381E+1	5,141E+1
99,635	62,246	0,000	6,001E+1	6,096E+1	6,086E+1	5,598E+1	6,700E+1	6,790E+1	5,732E+1	6,270E+1	6,385E+1	5,134E+1
99,635	62,246	0,000	6,001E+1	6,096E+1	6,086E+1	5,598E+1	6,700E+1	6,790E+1	5,732E+1	6,270E+1	6,385E+1	5,134E+1
101,800	62,246	0,000	5,998E+1	6,097E+1	6,088E+1	5,595E+1	6,703E+1	6,796E+1	5,732E+1	6,266E+1	6,385E+1	5,128E+1
101,800	62,246	0,000	5,998E+1	6,097E+1	6,088E+1	5,595E+1	6,703E+1	6,796E+1	5,732E+1	6,266E+1	6,385E+1	5,128E+1
103,968	62,264	0,000	5,997E+1	6,100E+1	6,076E+1	5,600E+1	6,715E+1	6,803E+1	5,735E+1	6,272E+1	6,385E+1	5,136E+1
103,968	62,264	0,000	5,997E+1	6,100E+1	6,076E+1	5,600E+1	6,715E+1	6,803E+1	5,735E+1	6,272E+1	6,385E+1	5,136E+1
103,968	62,264	0,000	5,997E+1	6,100E+1	6,076E+1	5,600E+1	6,715E+1	6,803E+1	5,735E+1	6,272E+1	6,385E+1	5,136E+1
106,131	62,251	0,000	5,993E+1	6,098E+1	6,068E+1	5,601E+1	6,722E+1	6,813E+1	5,735E+1	6,272E+1	6,386E+1	5,143E+1
106,131	62,251	0,000	5,993E+1	6,098E+1	6,068E+1	5,601E+1	6,722E+1	6,813E+1	5,735E+1	6,272E+1	6,386E+1	5,143E+1
108,300	62,174	0,000	5,994E+1	6,094E+1	6,073E+1	5,607E+1	6,726E+1	6,826E+1	5,737E+1	6,271E+1	6,386E+1	5,150E+1
108,300	62,174	0,000	5,994E+1	6,094E+1	6,073E+1	5,607E+1	6,726E+1	6,826E+1	5,737E+1	6,271E+1	6,386E+1	5,150E+1
110,465	62,213	0,000	5,997E+1	6,094E+1	6,066E+1	5,598E+1	6,730E+1	6,828E+1	5,737E+1	6,272E+1	6,384E+1	5,133E+1
110,465	62,213	0,000	5,997E+1	6,094E+1	6,066E+1	5,598E+1	6,730E+1	6,828E+1	5,737E+1	6,272E+1	6,384E+1	5,133E+1
